Configuration,IsEqual,Precision,Recall,F-measure
00550,1,1.0,1.0,1.0
00551,0,1.0,0.9908204078674316,0.9953890442848206
00552,0,1.0,0.9955182075500488,0.9977540969848633
00553,0,1.0,0.9928594827651978,0.9964169263839722
00554,1,1.0,1.0,1.0
00555,1,1.0,1.0,1.0
00556,1,1.0,1.0,1.0
00557,0,1.0,0.9915688037872314,0.9957665801048279
00558,0,1.0,0.9967542886734009,0.9983745217323303
00559,1,1.0,1.0,1.0
00560,1,1.0,1.0,1.0
00561,1,1.0,1.0,1.0
00562,0,1.0,0.9950366020202637,0.9975121021270752
00564,0,1.0,0.9955182075500488,0.9977540969848633
00565,0,1.0,0.996085524559021,0.9980389475822449
00566,0,1.0,0.9968701004981995,0.9984326362609863
00567,0,1.0,0.9940059781074524,0.9969940185546875
00568,0,1.0,0.9946373701095581,0.9973114728927612
00569,1,1.0,1.0,1.0
00570,1,1.0,1.0,1.0
00571,1,1.0,1.0,1.0
00572,1,1.0,1.0,1.0
00573,0,1.0,0.9955921173095703,0.9977911710739136
00574,1,1.0,1.0,1.0
00575,0,1.0,0.9947753548622131,0.9973808526992798
00577,1,1.0,1.0,1.0
00579,0,1.0,0.9966700077056885,0.9983322024345398
00580,0,1.0,0.9970030188560486,0.9984992146492004
00581,1,1.0,1.0,1.0
00582,0,1.0,0.9942666292190552,0.9971250891685486
00583,1,1.0,1.0,1.0
00584,0,1.0,0.9959876537322998,0.9979897737503052
00585,0,1.0,0.9908204078674316,0.9953890442848206
00586,1,1.0,1.0,1.0
00587,0,1.0,0.9943898916244507,0.997187077999115
00588,0,1.0,0.9962962865829468,0.9981446862220764
00589,1,1.0,1.0,1.0
00590,0,1.0,0.9924050569534302,0.9961880445480347
00591,0,1.0,0.991771936416626,0.995868980884552
00592,0,1.0,0.991771936416626,0.995868980884552
00593,0,1.0,0.996085524559021,0.9980389475822449
00594,0,1.0,0.9972658753395081,0.9986311197280884
00595,0,1.0,0.9946373701095581,0.9973114728927612
00596,1,1.0,1.0,1.0
00597,1,1.0,1.0,1.0
00598,0,1.0,0.9925925731658936,0.9962825179100037
00599,1,1.0,1.0,1.0
00600,1,1.0,1.0,1.0
00601,0,1.0,0.9955571889877319,0.9977736473083496
00602,1,1.0,1.0,1.0
00603,0,1.0,0.9954102039337158,0.9976997971534729
00604,1,1.0,1.0,1.0
00605,1,1.0,1.0,1.0
00606,0,1.0,0.995087742805481,0.9975378513336182
00607,0,1.0,0.9947753548622131,0.9973808526992798
00608,1,1.0,1.0,1.0
00609,1,1.0,1.0,1.0
00610,0,1.0,0.9911842346191406,0.9955726265907288
00611,1,1.0,1.0,1.0
00612,1,1.0,1.0,1.0
00613,1,1.0,1.0,1.0
00614,0,1.0,0.9910364151000977,0.99549800157547
00615,1,1.0,1.0,1.0
00616,1,1.0,1.0,1.0
00617,0,1.0,0.9970030188560486,0.9984992146492004
00618,0,1.0,0.9955921173095703,0.9977911710739136
00619,1,1.0,1.0,1.0
00620,1,1.0,1.0,1.0
00621,1,1.0,1.0,1.0
00622,0,1.0,0.9940059781074524,0.9969940185546875
00623,0,1.0,0.996085524559021,0.9980389475822449
00624,1,1.0,1.0,1.0
00625,1,1.0,1.0,1.0
00626,1,1.0,1.0,1.0
00627,0,1.0,0.9953488111495972,0.997668981552124
00628,1,1.0,1.0,1.0
00629,1,1.0,1.0,1.0
00630,0,1.0,0.9956970810890198,0.9978439211845398
00631,1,1.0,1.0,1.0
00632,1,1.0,1.0,1.0
00633,0,1.0,0.9928594827651978,0.9964169263839722
00634,1,1.0,1.0,1.0
00635,0,1.0,0.9950366020202637,0.9975121021270752
00636,1,1.0,1.0,1.0
00637,1,1.0,1.0,1.0
00638,1,1.0,1.0,1.0
00639,0,1.0,0.9943898916244507,0.997187077999115
00640,0,1.0,0.9955921173095703,0.9977911710739136
00641,1,1.0,1.0,1.0
00642,0,1.0,0.9956970810890198,0.9978439211845398
00643,0,1.0,0.9946275949478149,0.9973065853118896
00644,1,1.0,1.0,1.0
00645,0,1.0,0.995087742805481,0.9975378513336182
